Date,Day,Weekend,Holiday,Exam_Week,Students_Present,Temperature_C,Item,Actual_Demand,Prepared,Sold,Waste,Waste_Percentage,Price
2024-08-18,Sunday,True,False,False,450,31.2,Sandwich,33,35,33,2,5.71,40
2024-08-18,Sunday,True,False,False,450,31.2,Tea,47,47,47,0,0.0,8
2024-08-18,Sunday,True,False,False,450,31.2,Coffee,40,47,42,5,10.64,15
2024-08-18,Sunday,True,False,False,450,31.2,Cold Drink,30,36,28,8,22.22,20
2024-08-18,Sunday,True,False,False,450,31.2,Veg Puff,17,17,16,1,5.88,18
2024-08-18,Sunday,True,False,False,450,31.2,Maggi,19,21,19,2,9.52,30
2024-08-19,Monday,False,False,False,851,24.8,Samosa,127,130,126,4,3.08,12
2024-08-19,Monday,False,False,False,851,24.8,Vada Pav,94,110,99,11,10.0,15
2024-08-19,Monday,False,False,False,851,24.8,Sandwich,84,85,85,0,0.0,40
2024-08-19,Monday,False,False,False,851,24.8,Tea,145,163,151,12,7.36,8
2024-08-19,Monday,False,False,False,851,24.8,Coffee,107,129,120,9,6.98,15
2024-08-19,Monday,False,False,False,851,24.8,Cold Drink,81,89,81,8,8.99,20
2024-08-19,Monday,False,False,False,851,24.8,Veg Puff,78,72,70,2,2.78,18
2024-08-19,Monday,False,False,False,851,24.8,Maggi,57,51,51,0,0.0,30
2024-08-20,Tuesday,False,False,False,975,26.2,Samosa,112,129,116,13,10.08,12
2024-08-20,Tuesday,False,False,False,975,26.2,Vada Pav,86,109,89,20,18.35,15
2024-08-20,Tuesday,False,False,False,975,26.2,Sandwich,100,133,111,22,16.54,40
2024-08-20,Tuesday,False,False,False,975,26.2,Tea,151,176,147,29,16.48,8
2024-08-20,Tuesday,False,False,False,975,26.2,Coffee,114,157,106,51,32.48,15
2024-08-20,Tuesday,False,False,False,975,26.2,Cold Drink,95,128,99,29,22.66,20
2024-08-20,Tuesday,False,False,False,975,26.2,Veg Puff,78,99,79,20,20.2,18
2024-08-20,Tuesday,False,False,False,975,26.2,Maggi,80,92,84,8,8.7,30
2024-08-21,Wednesday,False,False,False,1296,29.2,Samosa,173,217,169,48,22.12,12
2024-08-21,Wednesday,False,False,False,1296,29.2,Vada Pav,159,187,156,31,16.58,15
2024-08-21,Wednesday,False,False,False,1296,29.2,Sandwich,115,151,119,32,21.19,40
2024-08-21,Wednesday,False,False,False,1296,29.2,Tea,181,223,167,56,25.11,8
2024-08-21,Wednesday,False,False,False,1296,29.2,Coffee,140,170,151,19,11.18,15
2024-08-21,Wednesday,False,False,False,1296,29.2,Cold Drink,149,142,142,0,0.0,20
2024-08-21,Wednesday,False,False,False,1296,29.2,Veg Puff,97,130,104,26,20.0,18
2024-08-21,Wednesday,False,False,False,1296,29.2,Maggi,95,126,95,31,24.6,30
2024-08-22,Thursday,False,False,False,885,27.3,Samosa,114,104,104,0,0.0,12
2024-08-22,Thursday,False,False,False,885,27.3,Vada Pav,93,117,93,24,20.51,15
2024-08-22,Thursday,False,False,False,885,27.3,Sandwich,82,83,82,1,1.2,40
2024-08-22,Thursday,False,False,False,885,27.3,Tea,148,144,144,0,0.0,8
2024-08-22,Thursday,False,False,False,885,27.3,Coffee,103,107,99,8,7.48,15
2024-08-22,Thursday,False,False,False,885,27.3,Cold Drink,100,97,97,0,0.0,20
2024-08-22,Thursday,False,False,False,885,27.3,Veg Puff,67,87,74,13,14.94,18
2024-08-22,Thursday,False,False,False,885,27.3,Maggi,58,71,55,16,22.54,30
2024-08-23,Friday,False,False,False,1056,25.5,Samosa,146,148,144,4,2.7,12
2024-08-23,Friday,False,False,False,1056,25.5,Vada Pav,101,128,96,32,25.0,15
2024-08-23,Friday,False,False,False,1056,25.5,Sandwich,104,114,103,11,9.65,40
2024-08-23,Friday,False,False,False,1056,25.5,Tea,175,181,176,5,2.76,8
2024-08-23,Friday,False,False,False,1056,25.5,Coffee,144,148,148,0,0.0,15
2024-08-23,Friday,False,False,False,1056,25.5,Cold Drink,121,124,112,12,9.68,20
2024-08-23,Friday,False,False,False,1056,25.5,Veg Puff,90,96,96,0,0.0,18
2024-08-23,Friday,False,False,False,1056,25.5,Maggi,76,78,71,7,8.97,30
2024-08-24,Saturday,True,False,False,554,26.9,Samosa,52,67,50,17,25.37,12
2024-08-24,Saturday,True,False,False,554,26.9,Vada Pav,40,45,41,4,8.89,15
2024-08-24,Saturday,True,False,False,554,26.9,Sandwich,41,45,41,4,8.89,40
2024-08-24,Saturday,True,False,False,554,26.9,Tea,55,51,51,0,0.0,8
2024-08-24,Saturday,True,False,False,554,26.9,Coffee,65,66,62,4,6.06,15
2024-08-24,Saturday,True,False,False,554,26.9,Cold Drink,34,42,34,8,19.05,20
2024-08-24,Saturday,True,False,False,554,26.9,Veg Puff,31,31,31,0,0.0,18
2024-08-24,Saturday,True,False,False,554,26.9,Maggi,17,19,17,2,10.53,30
2024-08-25,Sunday,True,False,False,437,24.9,Samosa,59,62,62,0,0.0,12
2024-08-25,Sunday,True,False,False,437,24.9,Vada Pav,30,33,30,3,9.09,15
2024-08-25,Sunday,True,False,False,437,24.9,Sandwich,21,24,20,4,16.67,40
2024-08-25,Sunday,True,False,False,437,24.9,Tea,31,37,30,7,18.92,8
2024-08-25,Sunday,True,False,False,437,24.9,Coffee,35,33,33,0,0.0,15
2024-08-25,Sunday,True,False,False,437,24.9,Cold Drink,38,49,37,12,24.49,20
2024-08-25,Sunday,True,False,False,437,24.9,Veg Puff,12,17,11,6,35.29,18
2024-08-25,Sunday,True,False,False,437,24.9,Maggi,17,20,18,2,10.0,30
2024-08-26,Monday,False,False,False,896,30.6,Samosa,132,130,127,3,2.31,12
2024-08-26,Monday,False,False,False,896,30.6,Vada Pav,103,76,76,0,0.0,15
2024-08-26,Monday,False,False,False,896,30.6,Sandwich,72,77,70,7,9.09,40
2024-08-26,Monday,False,False,False,896,30.6,Tea,119,126,112,14,11.11,8
2024-08-26,Monday,False,False,False,896,30.6,Coffee,116,165,109,56,33.94,15
2024-08-26,Monday,False,False,False,896,30.6,Cold Drink,128,139,128,11,7.91,20
2024-08-26,Monday,False,False,False,896,30.6,Veg Puff,74,77,77,0,0.0,18
2024-08-26,Monday,False,False,False,896,30.6,Maggi,65,70,60,10,14.29,30
2024-08-27,Tuesday,False,False,False,765,24.7,Samosa,102,98,98,0,0.0,12
2024-08-27,Tuesday,False,False,False,765,24.7,Vada Pav,93,123,92,31,25.2,15
2024-08-27,Tuesday,False,False,False,765,24.7,Sandwich,71,101,72,29,28.71,40
2024-08-27,Tuesday,False,False,False,765,24.7,Tea,123,115,115,0,0.0,8
2024-08-27,Tuesday,False,False,False,765,24.7,Coffee,103,108,104,4,3.7,15
2024-08-27,Tuesday,False,False,False,765,24.7,Cold Drink,72,80,63,17,21.25,20
2024-08-27,Tuesday,False,False,False,765,24.7,Veg Puff,62,80,60,20,25.0,18
2024-08-27,Tuesday,False,False,False,765,24.7,Maggi,55,57,55,2,3.51,30
2024-08-28,Wednesday,False,False,False,867,26.1,Samosa,131,168,127,41,24.4,12
2024-08-28,Wednesday,False,False,False,867,26.1,Vada Pav,96,118,99,19,16.1,15
2024-08-28,Wednesday,False,False,False,867,26.1,Sandwich,67,87,65,22,25.29,40
2024-08-28,Wednesday,False,False,False,867,26.1,Tea,134,207,136,71,34.3,8
2024-08-28,Wednesday,False,False,False,867,26.1,Coffee,98,80,80,0,0.0,15
2024-08-28,Wednesday,False,False,False,867,26.1,Cold Drink,79,78,77,1,1.28,20
2024-08-28,Wednesday,False,False,False,867,26.1,Veg Puff,82,103,81,22,21.36,18
2024-08-28,Wednesday,False,False,False,867,26.1,Maggi,64,67,64,3,4.48,30
2024-08-29,Thursday,False,False,False,911,29.9,Samosa,133,162,130,32,19.75,12
2024-08-29,Thursday,False,False,False,911,29.9,Vada Pav,103,117,97,20,17.09,15
2024-08-29,Thursday,False,False,False,911,29.9,Sandwich,82,95,85,10,10.53,40
2024-08-29,Thursday,False,False,False,911,29.9,Tea,126,122,122,0,0.0,8
2024-08-29,Thursday,False,False,False,911,29.9,Coffee,96,113,100,13,11.5,15
2024-08-29,Thursday,False,False,False,911,29.9,Cold Drink,122,129,118,11,8.53,20
2024-08-29,Thursday,False,False,False,911,29.9,Veg Puff,68,85,72,13,15.29,18
2024-08-29,Thursday,False,False,False,911,29.9,Maggi,63,70,67,3,4.29,30
2024-08-30,Friday,False,False,False,975,28.9,Samosa,115,143,109,34,23.78,12
2024-08-30,Friday,False,False,False,975,28.9,Vada Pav,92,101,89,12,11.88,15
2024-08-30,Friday,False,False,False,975,28.9,Sandwich,90,84,84,0,0.0,40
2024-08-30,Friday,False,False,False,975,28.9,Tea,160,137,137,0,0.0,8
2024-08-30,Friday,False,False,False,975,28.9,Coffee,96,122,95,27,22.13,15
2024-08-30,Friday,False,False,False,975,28.9,Cold Drink,116,130,123,7,5.38,20
2024-08-30,Friday,False,False,False,975,28.9,Veg Puff,71,88,74,14,15.91,18
2024-08-30,Friday,False,False,False,975,28.9,Maggi,75,112,73,39,34.82,30
2024-08-31,Saturday,True,False,False,547,27.8,Samosa,65,74,63,11,14.86,12
2024-08-31,Saturday,True,False,False,547,27.8,Vada Pav,52,55,48,7,12.73,15
2024-08-31,Saturday,True,False,False,547,27.8,Sandwich,31,38,33,5,13.16,40
2024-08-31,Saturday,True,False,False,547,27.8,Tea,60,80,55,25,31.25,8
2024-08-31,Saturday,True,False,False,547,27.8,Coffee,38,42,37,5,11.9,15
2024-08-31,Saturday,True,False,False,547,27.8,Cold Drink,44,55,43,12,21.82,20
2024-08-31,Saturday,True,False,False,547,27.8,Veg Puff,32,36,30,6,16.67,18
2024-08-31,Saturday,True,False,False,547,27.8,Maggi,26,29,25,4,13.79,30
2024-09-01,Sunday,True,False,False,501,28.2,Samosa,41,54,38,16,29.63,12
2024-09-01,Sunday,True,False,False,501,28.2,Vada Pav,30,47,28,19,40.43,15
2024-09-01,Sunday,True,False,False,501,28.2,Sandwich,21,26,18,8,30.77,40
2024-09-01,Sunday,True,False,False,501,28.2,Tea,49,72,45,27,37.5,8
2024-09-01,Sunday,True,False,False,501,28.2,Coffee,17,15,15,0,0.0,15
2024-09-01,Sunday,True,False,False,501,28.2,Cold Drink,50,53,51,2,3.77,20
2024-09-01,Sunday,True,False,False,501,28.2,Veg Puff,39,55,38,17,30.91,18
2024-09-01,Sunday,True,False,False,501,28.2,Maggi,10,10,9,1,10.0,30
2024-09-02,Monday,False,False,False,861,27.6,Samosa,128,171,126,45,26.32,12
2024-09-02,Monday,False,False,False,861,27.6,Vada Pav,101,121,101,20,16.53,15
2024-09-02,Monday,False,False,False,861,27.6,Sandwich,89,103,98,5,4.85,40
2024-09-02,Monday,False,False,False,861,27.6,Tea,110,117,109,8,6.84,8
2024-09-02,Monday,False,False,False,861,27.6,Coffee,101,135,100,35,25.93,15
2024-09-02,Monday,False,False,False,861,27.6,Cold Drink,84,107,87,20,18.69,20
2024-09-02,Monday,False,False,False,861,27.6,Veg Puff,57,65,52,13,20.0,18
2024-09-02,Monday,False,False,False,861,27.6,Maggi,57,57,57,0,0.0,30
2024-09-03,Tuesday,False,False,False,917,25.4,Samosa,132,123,123,0,0.0,12
2024-09-03,Tuesday,False,False,False,917,25.4,Vada Pav,89,97,91,6,6.19,15
2024-09-03,Tuesday,False,False,False,917,25.4,Sandwich,91,122,90,32,26.23,40
2024-09-03,Tuesday,False,False,False,917,25.4,Tea,155,168,156,12,7.14,8
2024-09-03,Tuesday,False,False,False,917,25.4,Coffee,115,130,104,26,20.0,15
2024-09-03,Tuesday,False,False,False,917,25.4,Cold Drink,96,115,92,23,20.0,20
2024-09-03,Tuesday,False,False,False,917,25.4,Veg Puff,66,90,67,23,25.56,18
2024-09-03,Tuesday,False,False,False,917,25.4,Maggi,64,62,61,1,1.61,30
2024-09-04,Wednesday,False,False,False,1095,28.3,Samosa,139,170,133,37,21.76,12
2024-09-04,Wednesday,False,False,False,1095,28.3,Vada Pav,129,174,125,49,28.16,15
2024-09-04,Wednesday,False,False,False,1095,28.3,Sandwich,98,74,74,0,0.0,40
2024-09-04,Wednesday,False,False,False,1095,28.3,Tea,144,168,141,27,16.07,8
2024-09-04,Wednesday,False,False,False,1095,28.3,Coffee,105,116,107,9,7.76,15
2024-09-04,Wednesday,False,False,False,1095,28.3,Cold Drink,132,114,114,0,0.0,20
2024-09-04,Wednesday,False,False,False,1095,28.3,Veg Puff,80,102,83,19,18.63,18
2024-09-04,Wednesday,False,False,False,1095,28.3,Maggi,73,75,71,4,5.33,30
2024-09-05,Thursday,False,False,False,562,28.7,Samosa,71,91,67,24,26.37,12
2024-09-05,Thursday,False,False,False,562,28.7,Vada Pav,53,48,48,0,0.0,15
2024-09-05,Thursday,False,False,False,562,28.7,Sandwich,43,55,41,14,25.45,40
2024-09-05,Thursday,False,False,False,562,28.7,Tea,85,92,79,13,14.13,8
2024-09-05,Thursday,False,False,False,562,28.7,Coffee,59,73,55,18,24.66,15
2024-09-05,Thursday,False,False,False,562,28.7,Cold Drink,73,74,71,3,4.05,20
2024-09-05,Thursday,False,False,False,562,28.7,Veg Puff,50,52,50,2,3.85,18
2024-09-05,Thursday,False,False,False,562,28.7,Maggi,38,44,33,11,25.0,30
2024-09-06,Friday,False,False,False,625,29.2,Samosa,95,96,93,3,3.12,12
2024-09-06,Friday,False,False,False,625,29.2,Vada Pav,68,85,61,24,28.24,15
2024-09-06,Friday,False,False,False,625,29.2,Sandwich,51,56,52,4,7.14,40
2024-09-06,Friday,False,False,False,625,29.2,Tea,128,142,118,24,16.9,8
2024-09-06,Friday,False,False,False,625,29.2,Coffee,71,95,71,24,25.26,15
2024-09-06,Friday,False,False,False,625,29.2,Cold Drink,67,86,69,17,19.77,20
2024-09-06,Friday,False,False,False,625,29.2,Veg Puff,44,53,46,7,13.21,18
2024-09-06,Friday,False,False,False,625,29.2,Maggi,52,59,51,8,13.56,30
2024-09-07,Saturday,True,False,False,561,25.6,Samosa,57,53,53,0,0.0,12
2024-09-07,Saturday,True,False,False,561,25.6,Vada Pav,39,52,39,13,25.0,15
2024-09-07,Saturday,True,False,False,561,25.6,Sandwich,26,35,28,7,20.0,40
2024-09-07,Saturday,True,False,False,561,25.6,Tea,77,79,75,4,5.06,8
2024-09-07,Saturday,True,False,False,561,25.6,Coffee,48,50,50,0,0.0,15
2024-09-07,Saturday,True,False,False,561,25.6,Cold Drink,41,30,30,0,0.0,20
2024-09-07,Saturday,True,False,False,561,25.6,Veg Puff,30,34,29,5,14.71,18
2024-09-07,Saturday,True,False,False,561,25.6,Maggi,33,43,33,10,23.26,30
2024-09-08,Sunday,True,False,False,483,27.9,Samosa,45,46,46,0,0.0,12
2024-09-08,Sunday,True,False,False,483,27.9,Vada Pav,40,55,42,13,23.64,15
2024-09-08,Sunday,True,False,False,483,27.9,Sandwich,26,33,24,9,27.27,40
2024-09-08,Sunday,True,False,False,483,27.9,Tea,61,65,57,8,12.31,8
2024-09-08,Sunday,True,False,False,483,27.9,Coffee,40,29,29,0,0.0,15
2024-09-08,Sunday,True,False,False,483,27.9,Cold Drink,37,43,36,7,16.28,20
2024-09-08,Sunday,True,False,False,483,27.9,Veg Puff,16,16,16,0,0.0,18
2024-09-08,Sunday,True,False,False,483,27.9,Maggi,28,32,29,3,9.38,30
2024-09-09,Monday,False,False,False,959,26.5,Samosa,124,116,116,0,0.0,12
2024-09-09,Monday,False,False,False,959,26.5,Vada Pav,111,139,118,21,15.11,15
2024-09-09,Monday,False,False,False,959,26.5,Sandwich,87,117,86,31,26.5,40
2024-09-09,Monday,False,False,False,959,26.5,Tea,174,199,180,19,9.55,8
2024-09-09,Monday,False,False,False,959,26.5,Coffee,128,143,129,14,9.79,15
2024-09-09,Monday,False,False,False,959,26.5,Cold Drink,114,128,106,22,17.19,20
2024-09-09,Monday,False,False,False,959,26.5,Veg Puff,95,102,95,7,6.86,18
2024-09-09,Monday,False,False,False,959,26.5,Maggi,76,80,72,8,10.0,30
2024-09-10,Tuesday,False,False,False,938,24.4,Samosa,121,143,119,24,16.78,12
2024-09-10,Tuesday,False,False,False,938,24.4,Vada Pav,84,116,84,32,27.59,15
2024-09-10,Tuesday,False,False,False,938,24.4,Sandwich,100,111,95,16,14.41,40
2024-09-10,Tuesday,False,False,False,938,24.4,Tea,163,182,153,29,15.93,8
2024-09-10,Tuesday,False,False,False,938,24.4,Coffee,132,139,119,20,14.39,15
2024-09-10,Tuesday,False,False,False,938,24.4,Cold Drink,103,110,99,11,10.0,20
2024-09-10,Tuesday,False,False,False,938,24.4,Veg Puff,64,90,59,31,34.44,18
2024-09-10,Tuesday,False,False,False,938,24.4,Maggi,68,87,69,18,20.69,30
2024-09-11,Wednesday,False,False,False,891,24.6,Samosa,109,128,104,24,18.75,12
2024-09-11,Wednesday,False,False,False,891,24.6,Vada Pav,95,118,99,19,16.1,15
2024-09-11,Wednesday,False,False,False,891,24.6,Sandwich,73,108,75,33,30.56,40
2024-09-11,Wednesday,False,False,False,891,24.6,Tea,150,197,167,30,15.23,8
2024-09-11,Wednesday,False,False,False,891,24.6,Coffee,94,104,82,22,21.15,15
2024-09-11,Wednesday,False,False,False,891,24.6,Cold Drink,89,107,88,19,17.76,20
2024-09-11,Wednesday,False,False,False,891,24.6,Veg Puff,69,58,58,0,0.0,18
2024-09-11,Wednesday,False,False,False,891,24.6,Maggi,73,77,74,3,3.9,30
2024-09-12,Thursday,False,False,False,664,28.9,Samosa,83,85,79,6,7.06,12
2024-09-12,Thursday,False,False,False,664,28.9,Vada Pav,66,79,61,18,22.78,15
2024-09-12,Thursday,False,False,False,664,28.9,Sandwich,59,67,55,12,17.91,40
2024-09-12,Thursday,False,False,False,664,28.9,Tea,124,126,119,7,5.56,8
2024-09-12,Thursday,False,False,False,664,28.9,Coffee,60,85,61,24,28.24,15
2024-09-12,Thursday,False,False,False,664,28.9,Cold Drink,70,92,70,22,23.91,20
2024-09-12,Thursday,False,False,False,664,28.9,Veg Puff,57,62,54,8,12.9,18
2024-09-12,Thursday,False,False,False,664,28.9,Maggi,50,53,53,0,0.0,30
2024-09-13,Friday,False,False,False,709,31.1,Samosa,93,111,96,15,13.51,12
2024-09-13,Friday,False,False,False,709,31.1,Vada Pav,68,87,58,29,33.33,15
2024-09-13,Friday,False,False,False,709,31.1,Sandwich,60,60,56,4,6.67,40
2024-09-13,Friday,False,False,False,709,31.1,Tea,93,112,96,16,14.29,8
2024-09-13,Friday,False,False,False,709,31.1,Coffee,73,76,74,2,2.63,15
2024-09-13,Friday,False,False,False,709,31.1,Cold Drink,93,120,96,24,20.0,20
2024-09-13,Friday,False,False,False,709,31.1,Veg Puff,59,59,57,2,3.39,18
2024-09-13,Friday,False,False,False,709,31.1,Maggi,47,51,47,4,7.84,30
2024-09-14,Saturday,True,False,False,535,27.9,Samosa,50,58,48,10,17.24,12
2024-09-14,Saturday,True,False,False,535,27.9,Vada Pav,30,26,26,0,0.0,15
2024-09-14,Saturday,True,False,False,535,27.9,Sandwich,39,40,38,2,5.0,40
2024-09-14,Saturday,True,False,False,535,27.9,Tea,63,77,59,18,23.38,8
2024-09-14,Saturday,True,False,False,535,27.9,Coffee,52,68,49,19,27.94,15
2024-09-14,Saturday,True,False,False,535,27.9,Cold Drink,35,46,34,12,26.09,20
2024-09-14,Saturday,True,False,False,535,27.9,Veg Puff,14,13,13,0,0.0,18
2024-09-14,Saturday,True,False,False,535,27.9,Maggi,19,20,19,1,5.0,30
2024-09-15,Sunday,True,False,False,573,27.4,Samosa,66,90,70,20,22.22,12
2024-09-15,Sunday,True,False,False,573,27.4,Vada Pav,45,38,38,0,0.0,15
2024-09-15,Sunday,True,False,False,573,27.4,Sandwich,46,52,50,2,3.85,40
2024-09-15,Sunday,True,False,False,573,27.4,Tea,74,91,78,13,14.29,8
2024-09-15,Sunday,True,False,False,573,27.4,Coffee,49,38,38,0,0.0,15
2024-09-15,Sunday,True,False,False,573,27.4,Cold Drink,55,56,54,2,3.57,20
2024-09-15,Sunday,True,False,False,573,27.4,Veg Puff,25,35,27,8,22.86,18
2024-09-15,Sunday,True,False,False,573,27.4,Maggi,23,26,22,4,15.38,30
2024-09-16,Monday,False,False,False,992,29.0,Samosa,142,170,162,8,4.71,12
2024-09-16,Monday,False,False,False,992,29.0,Vada Pav,94,83,83,0,0.0,15
2024-09-16,Monday,False,False,False,992,29.0,Sandwich,80,74,74,0,0.0,40
2024-09-16,Monday,False,False,False,992,29.0,Tea,131,131,131,0,0.0,8
2024-09-16,Monday,False,False,False,992,29.0,Coffee,101,113,105,8,7.08,15
2024-09-16,Monday,False,False,False,992,29.0,Cold Drink,112,124,114,10,8.06,20
2024-09-16,Monday,False,False,False,992,29.0,Veg Puff,68,53,53,0,0.0,18
2024-09-16,Monday,False,False,False,992,29.0,Maggi,74,108,74,34,31.48,30
2024-09-17,Tuesday,False,False,False,1022,27.6,Samosa,139,194,124,70,36.08,12
2024-09-17,Tuesday,False,False,False,1022,27.6,Vada Pav,111,163,112,51,31.29,15
2024-09-17,Tuesday,False,False,False,1022,27.6,Sandwich,110,116,109,7,6.03,40
2024-09-17,Tuesday,False,False,False,1022,27.6,Tea,157,128,128,0,0.0,8
2024-09-17,Tuesday,False,False,False,1022,27.6,Coffee,103,131,107,24,18.32,15
2024-09-17,Tuesday,False,False,False,1022,27.6,Cold Drink,118,150,117,33,22.0,20
2024-09-17,Tuesday,False,False,False,1022,27.6,Veg Puff,94,108,94,14,12.96,18
2024-09-17,Tuesday,False,False,False,1022,27.6,Maggi,72,90,70,20,22.22,30
2024-09-18,Wednesday,False,False,False,1046,25.7,Samosa,126,157,125,32,20.38,12
2024-09-18,Wednesday,False,False,False,1046,25.7,Vada Pav,106,136,102,34,25.0,15
2024-09-18,Wednesday,False,False,False,1046,25.7,Sandwich,97,131,104,27,20.61,40
2024-09-18,Wednesday,False,False,False,1046,25.7,Tea,194,214,205,9,4.21,8
2024-09-18,Wednesday,False,False,False,1046,25.7,Coffee,114,115,100,15,13.04,15
2024-09-18,Wednesday,False,False,False,1046,25.7,Cold Drink,123,125,122,3,2.4,20
2024-09-18,Wednesday,False,False,False,1046,25.7,Veg Puff,80,100,78,22,22.0,18
2024-09-18,Wednesday,False,False,False,1046,25.7,Maggi,67,81,62,19,23.46,30
2024-09-19,Thursday,False,False,False,774,23.8,Samosa,86,101,77,24,23.76,12
2024-09-19,Thursday,False,False,False,774,23.8,Vada Pav,67,77,65,12,15.58,15
2024-09-19,Thursday,False,False,False,774,23.8,Sandwich,90,128,86,42,32.81,40
2024-09-19,Thursday,False,False,False,774,23.8,Tea,142,179,137,42,23.46,8
2024-09-19,Thursday,False,False,False,774,23.8,Coffee,81,93,80,13,13.98,15
2024-09-19,Thursday,False,False,False,774,23.8,Cold Drink,68,82,65,17,20.73,20
2024-09-19,Thursday,False,False,False,774,23.8,Veg Puff,55,64,56,8,12.5,18
2024-09-19,Thursday,False,False,False,774,23.8,Maggi,48,61,43,18,29.51,30
2024-09-20,Friday,False,False,False,813,27.5,Samosa,100,106,106,0,0.0,12
2024-09-20,Friday,False,False,False,813,27.5,Vada Pav,77,116,78,38,32.76,15
2024-09-20,Friday,False,False,False,813,27.5,Sandwich,77,94,86,8,8.51,40
2024-09-20,Friday,False,False,False,813,27.5,Tea,110,108,105,3,2.78,8
2024-09-20,Friday,False,False,False,813,27.5,Coffee,92,81,81,0,0.0,15
2024-09-20,Friday,False,False,False,813,27.5,Cold Drink,106,124,104,20,16.13,20
2024-09-20,Friday,False,False,False,813,27.5,Veg Puff,63,80,60,20,25.0,18
2024-09-20,Friday,False,False,False,813,27.5,Maggi,70,100,70,30,30.0,30
2024-09-21,Saturday,True,False,False,499,30.1,Samosa,59,60,57,3,5.0,12
2024-09-21,Saturday,True,False,False,499,30.1,Vada Pav,24,29,24,5,17.24,15
2024-09-21,Saturday,True,False,False,499,30.1,Sandwich,21,22,19,3,13.64,40
2024-09-21,Saturday,True,False,False,499,30.1,Tea,35,43,33,10,23.26,8
2024-09-21,Saturday,True,False,False,499,30.1,Coffee,32,28,28,0,0.0,15
2024-09-21,Saturday,True,False,False,499,30.1,Cold Drink,43,44,42,2,4.55,20
2024-09-21,Saturday,True,False,False,499,30.1,Veg Puff,30,30,27,3,10.0,18
2024-09-21,Saturday,True,False,False,499,30.1,Maggi,36,37,35,2,5.41,30
2024-09-22,Sunday,True,False,False,550,35.1,Samosa,36,43,34,9,20.93,12
2024-09-22,Sunday,True,False,False,550,35.1,Vada Pav,35,36,33,3,8.33,15
2024-09-22,Sunday,True,False,False,550,35.1,Sandwich,36,33,33,0,0.0,40
2024-09-22,Sunday,True,False,False,550,35.1,Tea,45,54,43,11,20.37,8
2024-09-22,Sunday,True,False,False,550,35.1,Coffee,28,33,26,7,21.21,15
2024-09-22,Sunday,True,False,False,550,35.1,Cold Drink,54,55,51,4,7.27,20
2024-09-22,Sunday,True,False,False,550,35.1,Veg Puff,16,21,15,6,28.57,18
2024-09-22,Sunday,True,False,False,550,35.1,Maggi,35,45,32,13,28.89,30
2024-09-23,Monday,False,False,False,736,33.1,Samosa,119,136,120,16,11.76,12
2024-09-23,Monday,False,False,False,736,33.1,Vada Pav,71,86,68,18,20.93,15
2024-09-23,Monday,False,False,False,736,33.1,Sandwich,52,49,49,0,0.0,40
2024-09-23,Monday,False,False,False,736,33.1,Tea,75,85,70,15,17.65,8
